,exchange,timestamp,originalQuantity,price,side,status,type,timeInForce,action,orderId,unit,positionType,datetime,pair
7464,binance,1671201146219,0.006999999999999999,17111.96,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 22:32:26.219,BTCUSDT
7465,binance,1671201147282,0.382,17117.12,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 22:32:27.282,BTCUSDT
7466,binance,1671201148614,0.055999999999999994,17117.48,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 22:32:28.614,BTCUSDT
7467,binance,1671201902224,0.013999999999999999,17118.37,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 22:45:02.224,BTCUSDT
7468,binance,1671201903319,0.8759999999999999,17123.75,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 22:45:03.319,BTCUSDT
7469,binance,1671201913189,0.004,17124.6,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 22:45:13.189,BTCUSDT
7470,binance,1671201914212,0.006999999999999999,17127.03,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 22:45:14.212,BTCUSDT
7471,binance,1671201915229,0.013000000000000001,17132.6,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 22:45:15.229,BTCUSDT
7472,binance,1671202178170,0.011000000000000001,17120.2,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 22:49:38.170,BTCUSDT
7473,binance,1671202838859,0.001,16937.33,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:00:38.859,BTCUSDT
7474,binance,1671203293759,0.01,16927.62,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:08:13.759,BTCUSDT
7475,binance,1671203305236,0.1,16921.91,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:08:25.236,BTCUSDT
7476,binance,1671203306790,0.037000000000000005,16921.02,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:08:26.790,BTCUSDT
7477,binance,1671203307829,0.023,16919.97,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:08:27.829,BTCUSDT
7478,binance,1671203442980,0.259,16916.72,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:10:42.980,BTCUSDT
7479,binance,1671203445600,0.006999999999999999,16915.7,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:10:45.600,BTCUSDT
7480,binance,1671203549734,0.414,16914.8,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:12:29.734,BTCUSDT
7481,binance,1671203569471,0.076,16912.56,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:12:49.471,BTCUSDT
7482,binance,1671203570641,0.043,16910.96,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:12:50.641,BTCUSDT
7483,binance,1671203574555,0.013000000000000001,16910.09,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:12:54.555,BTCUSDT
7484,binance,1671203657937,0.011000000000000001,16909.5,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:14:17.937,BTCUSDT
7485,binance,1671203685725,0.12,16907.91,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:14:45.725,BTCUSDT
7486,binance,1671203963119,0.073,16907.09,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:19:23.119,BTCUSDT
7487,binance,1671203965136,1.003,16904.24,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:19:25.136,BTCUSDT
7488,binance,1671203966768,0.055,16902.97,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:19:26.768,BTCUSDT
7489,binance,1671203993068,0.05,16902.33,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:19:53.068,BTCUSDT
7490,binance,1671203995116,0.221,16901.76,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:19:55.116,BTCUSDT
7491,binance,1671203996255,0.14300000000000002,16897.91,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:19:56.255,BTCUSDT
7492,binance,1671203998120,0.001,16903.47,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:19:58.120,BTCUSDT
7493,binance,1671203999164,0.012,16896.5,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:19:59.164,BTCUSDT
7494,binance,1671204040123,0.785,16895.37,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:20:40.123,BTCUSDT
7495,binance,1671204046086,0.17800000000000002,16893.39,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:20:46.086,BTCUSDT
7496,binance,1671204047883,0.20800000000000002,16893.01,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:20:47.883,BTCUSDT
7497,binance,1671204049672,0.004,16892.74,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:20:49.672,BTCUSDT
7498,binance,1671204192144,0.508,16891.04,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:23:12.144,BTCUSDT
7499,binance,1671204208589,0.004,16890.41,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:23:28.589,BTCUSDT
7500,binance,1671204209713,0.067,16889.82,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:23:29.713,BTCUSDT
7501,binance,1671204211253,0.019,16886.83,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:23:31.253,BTCUSDT
7502,binance,1671204296087,0.024,16884.97,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:24:56.087,BTCUSDT
7503,binance,1671204298199,0.01,16883.26,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:24:58.199,BTCUSDT
7504,binance,1671204299269,0.012,16883.18,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:24:59.269,BTCUSDT
7505,binance,1671204554168,0.018000000000000002,16882.23,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:14.168,BTCUSDT
7506,binance,1671204557158,0.39,16880.2,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:17.158,BTCUSDT
7507,binance,1671204560630,0.215,16880.02,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:20.630,BTCUSDT
7508,binance,1671204561976,0.001,16879.27,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:21.976,BTCUSDT
7509,binance,1671204563088,0.042,16878.87,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:23.088,BTCUSDT
7510,binance,1671204564122,0.001,16875.87,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:24.122,BTCUSDT
7511,binance,1671204566113,0.23199999999999998,16873.87,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:26.113,BTCUSDT
7512,binance,1671204572149,0.006999999999999999,16873.43,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:32.149,BTCUSDT
7513,binance,1671204586100,0.078,16869.8,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:46.100,BTCUSDT
7514,binance,1671204587239,0.648,16866.55,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:47.239,BTCUSDT
7515,binance,1671204588406,0.022000000000000002,16866.44,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:48.406,BTCUSDT
7516,binance,1671204593277,0.031,16865.74,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:53.277,BTCUSDT
7517,binance,1671204595159,0.032,16862.96,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:29:55.159,BTCUSDT
7518,binance,1671204600100,1.736,16861.13,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:30:00.100,BTCUSDT
7519,binance,1671204601103,0.013999999999999999,16860.76,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:30:01.103,BTCUSDT
7520,binance,1671204603081,0.35100000000000003,16860.13,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:30:03.081,BTCUSDT
7521,binance,1671204610117,0.212,16856.98,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:30:10.117,BTCUSDT
7522,binance,1671204629249,0.015,16855.99,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:30:29.249,BTCUSDT
7523,binance,1671204630266,0.076,16854.72,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:30:30.266,BTCUSDT
7524,binance,1671204631271,0.006,16851.16,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:30:31.271,BTCUSDT
7525,binance,1671204632329,0.048,16847.4,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:30:32.329,BTCUSDT
7526,binance,1671204633347,0.006,16845.79,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-16 23:30:33.347,BTCUSDT
7527,binance,1671205277339,0.036000000000000004,17040.47,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-16 23:41:17.339,BTCUSDT
7528,binance,1671206858151,0.046,16868.23,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:07:38.151,BTCUSDT
7529,binance,1671206859246,0.045,16874.19,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:07:39.246,BTCUSDT
7530,binance,1671206921456,0.41700000000000004,16853.39,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:41.456,BTCUSDT
7531,binance,1671206922528,0.005,16849.48,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:42.528,BTCUSDT
7532,binance,1671206923532,0.133,16857.55,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:43.532,BTCUSDT
7533,binance,1671206924614,0.062,16844.34,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:44.614,BTCUSDT
7534,binance,1671206927398,0.08,16853.01,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:47.398,BTCUSDT
7535,binance,1671206933496,0.015,16846.96,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:53.496,BTCUSDT
7536,binance,1671206936170,0.011000000000000001,16839.04,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:56.170,BTCUSDT
7537,binance,1671206937177,0.249,16840.0,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:57.177,BTCUSDT
7538,binance,1671206938202,0.124,16833.49,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:58.202,BTCUSDT
7539,binance,1671206939313,0.43200000000000005,16831.67,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:08:59.313,BTCUSDT
7540,binance,1671206940423,0.045,16823.05,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:00.423,BTCUSDT
7541,binance,1671206941474,2.0,16820.34,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:01.474,BTCUSDT
7542,binance,1671206942481,0.981,16819.48,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:02.481,BTCUSDT
7543,binance,1671206943483,0.2,16802.42,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:03.483,BTCUSDT
7544,binance,1671206944505,0.001,16798.95,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:04.505,BTCUSDT
7545,binance,1671206945506,0.242,16772.07,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:05.506,BTCUSDT
7546,binance,1671206946592,0.001,21378.11,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:06.592,BTCUSDT
7547,binance,1671206947683,2.362,16787.24,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:07.683,BTCUSDT
7548,binance,1671206948710,0.428,16771.1,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:08.710,BTCUSDT
7549,binance,1671206949860,0.682,16771.7,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:09.860,BTCUSDT
7550,binance,1671206951507,0.175,16903.81,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:09:11.507,BTCUSDT
7551,binance,1671206958535,0.006999999999999999,16784.75,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:18.535,BTCUSDT
7552,binance,1671206963624,0.005,16795.68,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:09:23.624,BTCUSDT
7553,binance,1671207079965,0.049,16783.21,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:11:19.965,BTCUSDT
7554,binance,1671207168813,0.068,16783.99,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:12:48.813,BTCUSDT
7555,binance,1671207286739,0.003,16979.45,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:14:46.739,BTCUSDT
7556,binance,1671207294715,0.147,16980.97,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:14:54.715,BTCUSDT
7557,binance,1671207295795,0.016,16982.05,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:14:55.795,BTCUSDT
7558,binance,1671207317382,0.002,16987.79,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:15:17.382,BTCUSDT
7559,binance,1671207318602,0.035,16989.5,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:15:18.602,BTCUSDT
7560,binance,1671207763277,0.01,16785.36,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:22:43.277,BTCUSDT
7561,binance,1671207764919,0.005,16784.03,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:22:44.919,BTCUSDT
7562,binance,1671207770340,0.001,16787.53,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:22:50.340,BTCUSDT
7563,binance,1671207782543,0.017,16779.82,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:23:02.543,BTCUSDT
7564,binance,1671207783726,0.017,16787.34,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:23:03.726,BTCUSDT
7565,binance,1671207823633,2.5,16776.83,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:23:43.633,BTCUSDT
7566,binance,1671207825243,0.17,16775.89,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:23:45.243,BTCUSDT
7567,binance,1671207847106,0.009000000000000001,16910.59,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:24:07.106,BTCUSDT
7568,binance,1671207848264,0.111,16776.03,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:08.264,BTCUSDT
7569,binance,1671207850271,0.17,16773.34,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:10.271,BTCUSDT
7570,binance,1671207852558,0.027000000000000003,16771.85,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:12.558,BTCUSDT
7571,binance,1671207853604,0.063,16768.83,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:13.604,BTCUSDT
7572,binance,1671207854605,0.09699999999999999,16767.85,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:14.605,BTCUSDT
7573,binance,1671207855611,0.04,16763.43,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:15.611,BTCUSDT
7574,binance,1671207856675,0.055999999999999994,16764.12,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:16.675,BTCUSDT
7575,binance,1671207857698,0.225,16759.33,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:17.698,BTCUSDT
7576,binance,1671207858732,0.032,16759.3,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:18.732,BTCUSDT
7577,binance,1671207859808,0.078,16762.07,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:24:19.808,BTCUSDT
7578,binance,1671207964649,0.042,16761.5,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:26:04.649,BTCUSDT
7579,binance,1671209300069,0.005,16773.08,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:48:20.069,BTCUSDT
7580,binance,1671209411201,0.155,16763.53,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:50:11.201,BTCUSDT
7581,binance,1671209412244,0.052000000000000005,16758.52,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:50:12.244,BTCUSDT
7582,binance,1671209645701,0.218,16758.5,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:05.701,BTCUSDT
7583,binance,1671209647096,0.552,16758.16,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:07.096,BTCUSDT
7584,binance,1671209649074,0.008,16751.44,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:09.074,BTCUSDT
7585,binance,1671209650240,0.008,16751.22,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:10.240,BTCUSDT
7586,binance,1671209654136,0.355,16750.92,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:14.136,BTCUSDT
7587,binance,1671209656068,0.001,16750.04,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:16.068,BTCUSDT
7588,binance,1671209657094,0.33799999999999997,16746.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:17.094,BTCUSDT
7589,binance,1671209658151,0.14800000000000002,16741.94,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:18.151,BTCUSDT
7590,binance,1671209659156,0.008,16740.18,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:19.156,BTCUSDT
7591,binance,1671209666551,0.006999999999999999,16738.42,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:26.551,BTCUSDT
7592,binance,1671209667557,0.129,16739.08,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:27.557,BTCUSDT
7593,binance,1671209668560,0.008,16730.59,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:28.560,BTCUSDT
7594,binance,1671209669932,0.009000000000000001,16728.28,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:29.932,BTCUSDT
7595,binance,1671209670933,0.13,16698.28,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:30.933,BTCUSDT
7596,binance,1671209671935,0.001,16681.65,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:31.935,BTCUSDT
7597,binance,1671209672958,0.483,16702.72,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:32.958,BTCUSDT
7598,binance,1671209674238,0.037000000000000005,16683.05,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:34.238,BTCUSDT
7599,binance,1671209679448,0.06,16688.87,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:54:39.448,BTCUSDT
7600,binance,1671209708011,0.024,16874.32,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:55:08.011,BTCUSDT
7601,binance,1671209744919,0.132,16888.98,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:55:44.919,BTCUSDT
7602,binance,1671209921200,0.003,16863.92,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 00:58:41.200,BTCUSDT
7603,binance,1671209930412,0.002,16756.87,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 00:58:50.412,BTCUSDT
7604,binance,1671210152166,0.006,16889.27,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 01:02:32.166,BTCUSDT
7605,binance,1671210196907,0.015,16891.96,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 01:03:16.907,BTCUSDT
7606,binance,1671210199828,0.125,16893.56,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 01:03:19.828,BTCUSDT
7607,binance,1671211660296,0.162,16696.08,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 01:27:40.296,BTCUSDT
7608,binance,1671211692303,0.225,16687.43,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 01:28:12.303,BTCUSDT
7609,binance,1671211847550,1.1,16724.94,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 01:30:47.550,BTCUSDT
7610,binance,1671212244888,0.001,16883.22,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 01:37:24.888,BTCUSDT
7611,binance,1671212255098,0.023,16884.36,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 01:37:35.098,BTCUSDT
7612,binance,1671212293071,0.037000000000000005,16886.88,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 01:38:13.071,BTCUSDT
7613,binance,1671212294735,0.037000000000000005,16887.76,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 01:38:14.735,BTCUSDT
7614,binance,1671212504865,0.004,16892.11,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 01:41:44.865,BTCUSDT
7615,binance,1671212508290,0.071,16892.61,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 01:41:48.290,BTCUSDT
7616,binance,1671213374319,0.001,16715.92,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 01:56:14.319,BTCUSDT
7617,binance,1671213383945,0.004,16712.86,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 01:56:23.945,BTCUSDT
7618,binance,1671214442757,0.042,16741.27,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 02:14:02.757,BTCUSDT
7619,binance,1671218108938,0.006,16786.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-17 03:15:08.938,BTCUSDT
7620,binance,1671220156720,0.027999999999999997,16895.7,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:16.720,BTCUSDT
7621,binance,1671220160150,0.002,16900.17,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:20.150,BTCUSDT
7622,binance,1671220164230,0.07400000000000001,16901.78,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:24.230,BTCUSDT
7623,binance,1671220165367,0.015,16904.02,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:25.367,BTCUSDT
7624,binance,1671220166394,2.4130000000000003,16904.19,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:26.394,BTCUSDT
7625,binance,1671220167811,0.005,16904.39,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:27.811,BTCUSDT
7626,binance,1671220168847,0.031,16905.24,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:28.847,BTCUSDT
7627,binance,1671220173600,0.009000000000000001,16909.08,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:33.600,BTCUSDT
7628,binance,1671220174876,0.02,16909.37,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:34.876,BTCUSDT
7629,binance,1671220196199,0.009000000000000001,16910.32,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:49:56.199,BTCUSDT
7630,binance,1671220200416,0.006,16910.93,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:00.416,BTCUSDT
7631,binance,1671220209438,0.063,16911.89,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:09.438,BTCUSDT
7632,binance,1671220210538,0.525,16913.63,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:10.538,BTCUSDT
7633,binance,1671220211566,0.091,16914.34,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:11.566,BTCUSDT
7634,binance,1671220233103,0.003,16919.21,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:33.103,BTCUSDT
7635,binance,1671220234376,0.005,16921.12,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:34.376,BTCUSDT
7636,binance,1671220243158,0.292,16922.1,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:43.158,BTCUSDT
7637,binance,1671220244338,0.037000000000000005,16922.61,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:44.338,BTCUSDT
7638,binance,1671220245425,0.044000000000000004,16927.57,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:45.425,BTCUSDT
7639,binance,1671220254455,0.005,16905.86,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:54.455,BTCUSDT
7640,binance,1671220258096,0.265,16935.27,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:50:58.096,BTCUSDT
7641,binance,1671220299151,0.002,16936.58,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:51:39.151,BTCUSDT
7642,binance,1671220300963,0.002,16937.45,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:51:40.963,BTCUSDT
7643,binance,1671220301985,0.15,16938.22,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 03:51:41.985,BTCUSDT
7644,binance,1671221040113,1.6369999999999998,16941.72,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 04:04:00.113,BTCUSDT
7645,binance,1671221041299,0.085,16944.44,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 04:04:01.299,BTCUSDT
7646,binance,1671221045094,1.347,16944.65,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 04:04:05.094,BTCUSDT
7647,binance,1671221046160,0.005,16948.25,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-17 04:04:06.160,BTCUSDT
